x,y
0.902,1.594
0.834,0.168
-0.487,-1.660
-0.903,1.421
-0.505,3.862
2.161,-0.243
-5.653,0.233
-2.328,-0.052
1.395,-2.493
0.615,1.473
-5.717,-1.092
-2.471,2.835
-3.207,0.271
-1.554,-0.349
3.127,-2.923
-0.317,3.816
4.423,1.778
2.350,3.613
-1.208,1.230
-2.813,1.200
1.728,-1.004
-2.634,-1.319
-2.822,1.317
3.354,0.975
4.884,-1.536
1.509,0.752
0.346,3.614
-1.314,-2.980
-2.594,4.491
-0.493,-1.276
-2.316,4.578
1.485,-0.656
-2.730,1.680
-2.885,0.549
1.548,-0.885
-1.544,1.084
0.727,-1.706
0.793,-0.009
-1.047,-0.786
3.046,1.319
-0.576,2.740
2.797,-3.178
-1.816,1.333
4.006,-1.769
0.210,-1.804
0.355,-2.518
2.028,-1.467
-3.383,-1.999
1.858,3.059
-0.710,-3.172
2.460,-0.115
2.802,-0.083
-1.276,-2.976
4.493,-0.531
-0.846,0.652
0.341,-2.933
-2.153,-2.053
-0.994,-0.784
1.073,-2.463
-2.114,1.261
-0.263,0.320
-1.819,-1.169
1.687,-2.720
-0.821,-0.056
-2.706,2.468
1.388,0.564
-2.906,-0.446
1.110,0.586
-0.920,1.830
2.879,0.377
1.351,-2.165
1.791,0.577
2.262,-0.231
0.228,2.984
2.787,-2.541
0.692,-0.264
2.700,0.681
-0.818,0.537
0.170,-1.835
-2.274,-3.142
3.156,0.836
-0.129,-2.034
3.454,0.201
3.360,0.106
-0.674,-0.160
0.502,-1.092
2.003,4.096
-1.339,1.234
0.061,-2.329
0.040,1.120
0.324,1.644
0.135,-1.131
-0.234,1.731
1.769,0.160
-2.945,1.792
1.683,4.404
0.472,-3.820
-1.812,-2.205
-3.292,1.023
-0.224,2.395
-3.242,-0.620
-1.333,2.866
1.401,-2.023
-0.228,0.281
2.585,-0.062
-2.191,-0.029
-2.219,-1.508
-2.480,-0.366
-1.823,-2.170
-1.664,2.424
-0.006,-1.639
2.305,-2.758
1.044,-3.769
2.630,-2.904
-1.272,1.091
0.858,-3.332
-0.301,0.433
3.388,0.941
0.584,-1.574
1.336,0.839
-1.111,2.576
-0.375,-1.309
-1.940,1.185
-0.743,3.515
3.666,-2.122
-2.704,1.112
-1.232,-2.610
1.580,1.576
1.223,2.334
-1.772,-1.002
0.619,0.249
-4.677,-0.474
-2.261,0.210
-0.461,0.012
1.899,2.428
-5.161,-1.088
-0.369,-0.462
-0.194,-5.371
1.133,0.957
-1.214,-3.123
-1.069,-0.685
0.339,0.537
-0.599,0.404
1.161,-3.049
-1.572,-1.002
-0.019,1.059
1.313,0.337
-0.198,0.797
-1.201,-0.710
-1.147,0.700
-0.828,0.820
0.488,0.001
3.116,0.608
1.649,2.201
-2.311,-0.856
0.296,-0.706
0.564,0.226
-1.046,1.723
-1.226,-1.078
-2.697,5.840
0.655,-2.988
0.497,-1.679
3.713,-0.690
-1.675,-0.736
1.263,-1.139
-2.307,-1.122
1.100,0.476
-1.122,3.697
0.876,1.121
1.655,-2.924
-0.374,-1.235
-2.557,1.232
2.521,-1.758
1.052,0.414
2.802,0.299
-2.607,-0.682
-3.011,-0.189
1.477,-2.973
-3.848,-0.035
-2.368,-3.212
-1.270,1.244
-2.128,1.126
-2.442,-3.020
-3.161,5.003
-1.049,-1.389
-2.277,-2.653
-1.398,-3.066
0.302,1.988
-0.387,0.138
-0.353,-1.888
-0.388,-1.359
0.926,1.925
-3.921,-0.432
-0.969,0.876
1.076,0.016
0.498,1.146
-3.666,0.038
1.376,0.205
-1.974,-2.248
1.078,-3.485
1.008,3.182
0.993,-2.171
-0.706,0.363
1.896,-0.098
-1.235,-2.869
3.033,-2.322
-3.832,3.912
2.310,-3.496
0.521,-0.055
-3.698,1.956
-0.861,0.789
4.208,0.939
1.755,-0.185
1.947,-2.429
-0.548,-2.884
-1.630,-0.287
1.485,2.233
3.097,-3.576
-0.181,3.665
-1.471,2.676
2.051,0.902
1.071,0.533
-3.874,1.686
2.714,0.241
-2.993,-0.209
-2.690,-2.895
2.221,-2.537
-0.072,-1.662
1.247,1.067
2.537,1.354
-0.577,-0.144
-0.658,-1.853
-0.160,-2.073
1.425,0.167
1.027,5.433
-1.900,1.920
2.372,1.123
-0.703,1.684
-0.760,-3.071
-3.033,-1.743
2.577,-3.068
-3.254,4.984
2.340,-0.167
-0.781,0.166
2.133,2.056
0.899,0.323
0.094,4.082
0.728,2.401
0.458,0.644
0.630,-0.072
1.352,3.050
0.849,-1.286
-2.290,5.113
-0.943,2.894
-1.495,-2.095
4.249,0.015
-0.787,-0.350
-0.211,1.991
2.377,0.364
0.807,-3.578
-0.841,0.247
-0.785,-0.550
-0.819,0.663
-2.246,-0.213
-1.091,1.315
-1.319,-0.018
2.033,1.625
-2.762,1.590
-2.067,1.733
2.492,-0.382
1.372,-0.253
-0.779,-2.577
-0.870,0.417
2.064,0.765
-1.867,3.741
-0.459,0.927
3.271,2.785
2.287,0.932
-0.498,-2.665
2.711,-0.624
2.845,2.857
-3.419,-0.972
-0.913,0.827
-1.414,-3.167
2.739,-2.633
3.019,-0.303
-0.670,-0.729
-0.067,-0.839
0.343,2.653
0.057,0.080
-3.693,-1.918
-1.804,0.476
1.505,0.806
-6.493,-0.631
1.555,-4.719
-0.428,4.068
1.839,4.756
-1.562,-4.751
-0.623,0.168
0.500,-1.503
-2.246,2.686
-3.021,3.548
1.300,4.121
1.337,-0.063
1.472,1.143
-0.779,0.329
0.466,-0.839
3.651,0.247
-1.266,-0.790
-1.897,0.958
1.487,0.787
-1.237,-0.206
-1.226,-0.307
-2.144,-0.889
-0.745,-0.946
-2.483,0.246
-1.861,-2.254
1.007,0.069
-0.268,2.923
-0.161,-2.654
-3.445,0.421
-5.469,2.826
2.691,1.119
-2.090,0.710
2.103,3.441
3.734,0.407
0.237,-1.214
1.426,1.448
-4.242,-0.546
0.604,-0.349
-0.637,-0.399
2.108,-0.548
0.748,-2.154
1.175,-0.241
1.495,1.624
1.247,-0.422
1.002,0.267
-2.686,-1.232
-0.247,1.120
-0.473,2.348
-0.740,1.191
3.116,-1.736
4.486,2.472
0.610,-2.954
1.315,0.220
2.088,-1.814
-3.974,0.591
-1.028,-0.496
-1.334,1.192
1.473,-3.171
-4.188,-0.302
0.138,-0.757
-0.770,-1.659
0.929,1.849
-2.191,-5.780
-2.563,1.588
-3.425,-2.609
0.989,-1.373
-1.845,1.812
3.590,-0.399
2.473,4.759
-1.188,-3.380
-3.622,-0.501
0.938,1.494
1.456,3.102
1.091,-1.126
-1.390,-0.786
2.100,-2.776
4.706,3.726
0.403,-0.998
4.433,-0.200
-1.109,-3.248
1.821,2.939
-0.596,3.200
0.972,-2.543
-0.426,1.348
-0.618,-1.475
1.779,-2.649
1.533,-1.509
-2.339,1.823
-1.740,-1.742
0.748,-0.367
-1.631,2.585
0.431,-1.859
-1.804,4.372
-0.605,0.768
1.640,-1.903
1.035,-1.119
-1.144,2.696
1.342,-2.831
1.113,0.609
0.476,-0.610
-0.900,-0.758
0.173,-0.524
-0.653,-1.450
-1.243,1.142
1.846,-0.558
2.034,-0.508
-0.259,1.402
2.798,-1.091
4.032,2.362
1.521,-1.137
0.609,1.136
2.634,1.456
-2.586,-3.674
3.253,-1.993
2.231,-2.602
0.437,-2.034
0.084,-0.318
-1.618,-2.183
1.434,-0.402
1.649,0.437
0.042,-1.403
3.597,-2.793
2.169,0.434
0.299,-1.546
-0.491,2.484
-1.880,0.651
-4.332,1.107
-0.382,1.437
-1.404,-3.577
-2.742,-0.944
-1.701,-1.537
-3.456,1.557
2.013,0.759
-2.570,-0.326
-0.933,-0.423
-1.871,2.925
-0.292,0.452
-0.969,-1.053
-1.116,0.292
0.173,0.188
2.561,-1.402
0.763,-0.834
-2.033,-0.038
-0.124,1.082
-1.167,-1.063
-0.498,0.724
2.456,-2.259
-0.456,1.895
3.218,-0.277
-3.159,-0.540
-0.224,0.660
1.402,2.049
-3.329,1.584
-4.510,-1.125
2.361,-0.165
1.000,-1.024
-0.195,0.984
-0.913,-3.727
0.629,0.031
1.604,-1.298
0.374,0.339
-2.133,-0.211
2.596,0.148
-0.707,-0.241
-2.164,-0.190
-1.360,-1.393
-0.130,1.951
0.272,0.682
2.963,0.831
-0.202,3.667
-1.350,-1.397
-1.359,-1.816
-0.820,-0.293
1.641,-1.362
5.574,-2.809
0.330,2.994
-0.030,0.598
-0.255,-1.582
1.828,-0.685
-1.551,1.961
-1.905,0.640
1.833,-1.522
3.041,-1.765
-3.439,-1.947
-0.954,3.556
-3.342,-2.030
-0.459,-2.890
1.776,0.833
0.046,0.592
0.529,-0.334
-0.509,1.296
-0.713,-1.818
3.719,-0.649
0.338,-0.419
-0.300,0.578
-2.875,-0.556
-0.494,1.550
0.593,-3.173
-0.556,-1.566
1.640,2.935
-1.689,-4.074
2.932,0.247
-1.065,0.566
2.031,0.791
1.286,0.447
-1.864,-0.076
-1.046,1.249
1.123,1.224
3.740,2.332
-2.258,-2.387
1.119,-0.117
1.106,0.539
1.445,2.717
0.342,-1.457
-0.980,0.368
0.550,2.913
-1.037,-0.513
-0.220,-1.103
2.024,3.186
-2.080,-1.064
2.128,-3.010
1.122,-1.953
3.920,2.000
-1.184,-0.624
0.478,4.081
1.090,1.594
-0.754,-2.644
-1.738,-2.450
-1.300,-0.378
-1.725,2.145
-1.649,3.876
1.262,-0.634
1.873,-0.987
2.791,-3.106
-2.493,1.669
-2.510,-0.806
-4.177,0.860
-0.305,-1.711
0.569,-2.068
-0.997,-0.068
1.576,-0.262
0.183,1.178
4.582,-1.441
0.002,-0.547
-1.248,-0.265
2.192,-1.839
3.224,0.112
1.559,-1.473
-1.211,-0.199
-3.281,-3.091
-1.084,3.643
2.356,-4.447
1.134,0.437
-3.355,-1.093
0.532,0.871
1.089,3.109
1.002,-6.137
1.234,-0.871
-1.011,-1.119
0.587,0.180
-1.136,-3.359
-0.160,-0.191
0.631,-0.235
-0.153,-2.333
-2.383,3.083
2.589,3.255
-0.322,2.905
2.022,-2.711
2.079,-1.422
1.456,2.500
-4.464,1.683
1.698,-0.032
-1.615,-0.664
-2.226,-0.906
-3.354,-1.113
0.597,1.926
2.347,0.727
0.612,0.910
-1.988,-1.583
4.028,-2.242
-0.106,-0.947
2.489,2.037
-0.283,1.653
0.108,-2.563
1.571,0.633
-0.269,1.697
1.923,2.074
3.693,0.508
2.805,-0.592
-0.447,-0.178
3.168,0.833
-0.368,2.586
-3.054,-3.024
-0.125,2.641
3.413,-0.115
-1.470,-1.697
-0.770,-0.989
-0.303,-5.228
-2.113,-1.078
-0.373,1.479
3.535,-0.675
-1.983,2.544
-2.643,1.316
-2.106,0.887
-0.232,1.014
-3.075,-1.828
-0.417,-0.679
-1.670,4.369
3.407,-0.118
-2.650,2.982
4.594,0.380
-0.365,3.815
-0.770,-1.057
-3.867,-0.990
-0.853,2.898
-1.118,-2.386
-1.077,0.731
-2.115,0.422
-1.118,4.526
-0.447,-0.233
0.542,2.011
-2.990,1.605
-1.062,0.958
2.511,-0.489
-2.941,0.038
-1.097,-3.058
-1.737,0.783
3.422,-3.809
2.016,-0.533
-0.949,2.084
0.223,4.566
-2.844,2.318
-2.890,0.719
-4.262,1.022
0.109,0.092
-2.238,2.892
1.527,-2.110
0.882,2.018
0.672,0.012
0.372,-0.796
-1.324,-2.271
1.727,-1.859
-1.471,0.539
-0.949,1.738
0.217,2.650
0.355,-1.699
-1.296,1.379
-1.867,0.153
2.042,1.047
0.093,-1.032
0.451,-2.121
-1.577,-2.430
0.380,-0.645
-0.533,-0.562
1.618,-2.051
-1.882,-0.887
0.286,0.201
1.226,-0.408
3.308,-0.734
0.816,1.675
0.211,1.958
-4.913,-0.347
-3.235,-1.081
-2.842,-0.436
0.430,-1.459
0.979,0.889
-2.700,-1.382
1.579,4.191
-2.474,1.884
-1.468,0.259
-1.759,-1.150
0.902,-0.564
-0.586,-0.561
0.082,0.262
-0.848,2.534
0.084,0.774
0.849,2.656
1.593,-1.731
0.913,0.654
2.059,-4.454
3.632,3.383
2.048,2.946
4.730,-0.342
0.665,-0.351
-2.301,-4.211
0.926,2.171
4.218,1.388
-0.838,-1.257
4.186,1.020
0.225,-3.698
-0.871,-0.170
-1.740,2.980
-0.388,-2.734
-0.270,0.305
-0.384,1.169
-3.947,3.839
0.150,2.340
-0.461,0.181
0.908,1.412
-2.784,-1.956
-0.390,0.739
-4.317,-5.302
2.699,-0.006
-0.516,-3.728
-2.332,-0.286
1.056,0.636
-0.482,4.370
-0.164,-1.338
0.528,0.402
2.301,1.117
-0.624,0.846
2.388,-2.452
1.422,0.816
-0.645,1.334
-1.358,4.497
-2.205,0.721
0.490,-0.751
1.699,-1.336
-2.313,-0.177
1.950,-4.762
-1.978,-0.320
-0.331,-0.237
4.183,0.233
2.801,2.130
-1.804,-0.015
0.131,-2.336
1.526,-0.232
-0.553,1.320
-1.761,3.410
-0.207,0.289
-4.485,2.667
-1.934,-1.325
-0.026,-1.769
0.250,0.734
-0.242,2.097
3.260,0.264
4.173,-2.467
0.371,-0.658
-0.131,0.144
-1.865,-0.658
1.668,0.990
-1.820,0.700
-3.610,-3.199
6.383,0.277
-0.328,-2.805
1.963,2.153
0.264,2.059
3.205,-0.473
-0.126,-1.167
1.538,-2.538
1.304,-0.682
2.948,-2.606
-1.944,0.536
0.444,-1.975
-0.468,-1.377
-0.048,1.066
0.879,0.159
-0.689,2.678
-2.231,3.928
0.644,1.158
-1.375,2.740
-2.454,-0.232
1.788,-1.078
-1.168,-2.001
1.400,-0.797
-0.423,-0.825
0.901,-0.403
2.160,0.321
0.544,0.504
-0.291,-1.226
-2.657,-0.121
1.602,0.606
-3.382,-1.466
-1.442,-2.001
-0.820,-3.969
-2.835,0.168
1.369,-0.109
-0.845,-2.134
1.125,3.916
2.592,-2.163
-0.165,-0.213
0.545,1.923
1.507,-0.084
0.741,-0.110
0.487,-0.748
1.188,-0.173
-5.526,0.636
-0.289,4.547
-0.756,2.661
-1.928,-0.957
1.308,1.888
2.194,0.350
1.188,4.725
-3.343,-2.746
0.085,3.252
-1.168,4.349
-0.511,2.992
1.207,-3.250
-1.069,-0.038
-0.910,3.493
1.164,0.738
-1.243,-0.396
-2.652,-0.820
1.658,-0.202
0.153,0.022
-2.102,-0.179
-0.479,3.979
-0.443,-1.768
-1.348,-0.265
5.415,0.143
-0.415,-2.161
-1.958,2.739
-1.854,-2.664
-3.604,-0.988
-0.536,-5.182
2.076,-2.299
1.595,-0.961
-3.405,-1.857
3.692,-2.144
-1.281,-3.066
-2.720,0.367
2.003,-2.076
2.651,-2.617
3.698,1.272
3.970,-3.930
3.732,3.040
-2.344,-0.998
1.254,3.571
-0.646,0.575
-0.349,2.742
0.695,-0.849
0.110,-1.884
-0.382,-0.757
-0.443,0.581
-2.706,3.670
0.394,-0.934
-1.305,0.654
3.689,1.475
1.743,-1.154
-0.249,-0.277
0.194,0.336
1.902,1.834
0.826,5.182
0.084,2.198
-1.759,-1.071
-1.045,-1.681
-3.433,-0.361
1.849,-1.926
3.058,0.399
3.907,-1.682
-0.179,2.937
0.851,-0.489
1.133,1.436
1.744,-3.587
0.799,-0.955
-0.906,-0.663
0.303,-1.970
0.345,-2.760
1.159,-0.072
1.819,0.538
2.640,-0.558
-0.727,4.102
0.565,0.046
-1.086,0.841
-0.071,-0.684
0.513,2.863
-2.055,0.740
-1.924,4.115
-4.132,1.096
-0.799,-5.518
1.203,-1.263
1.342,0.004
-1.613,2.166
-2.720,-0.244
-2.918,2.066
-2.307,1.247
-3.580,-2.982
3.305,2.403
2.476,-0.232
-2.090,-0.472
0.104,-0.801
-2.018,0.748
2.796,-2.955
-3.264,2.607
2.560,0.683
-2.001,0.615
-0.841,2.170
-5.012,-0.222
2.173,-1.481
2.066,-0.805
-1.002,1.390
-0.147,0.968
4.549,-0.805
3.067,-1.312
0.962,0.780
0.692,3.138
-1.153,-0.073
-0.542,1.154
-0.660,1.582
0.880,-3.007
1.573,-4.596
2.552,2.311
-1.677,2.829
-2.725,0.482
-2.154,-0.971
-1.137,0.359
0.515,1.586
1.033,3.143
4.240,-1.160
2.143,1.603
-1.857,-2.345
-1.517,-0.606
-1.411,-1.204
-0.840,0.246
0.768,0.766
0.103,-2.500
0.077,0.931
-1.293,-1.312
-1.582,0.104
-1.112,-3.659
2.777,1.496
0.864,1.376
0.283,-6.209
4.836,-2.436
1.606,1.590
0.106,2.941
-0.779,1.788
-0.768,-2.029
3.109,-3.237
-0.589,-0.712
-1.870,-1.799
0.186,0.318
-0.804,-1.607
-0.249,1.572
-0.319,1.234
0.954,3.850
0.995,1.512
0.658,-3.666
1.510,0.203
-4.127,0.075
-3.300,-2.587
-0.750,-0.890
0.331,0.659
-1.147,-0.005
-0.336,-2.164
1.973,-0.909
-0.266,-4.495
2.014,-1.927
2.212,-0.445
0.139,2.318
-3.810,2.098
2.864,-1.725
-1.165,0.740
-1.322,-3.226
-1.578,-1.701
0.772,-0.833
0.468,0.537
-0.601,-1.066
-1.138,3.524
0.971,1.064
1.255,-0.967
-1.684,0.213
2.352,-1.136
1.449,0.179
-3.086,-1.399
2.165,-1.434
-3.090,0.696
-1.096,-1.192
4.747,2.386
-0.298,2.328
-2.069,0.774
1.058,-0.725
0.862,3.192
-0.398,-2.572
1.604,2.932
-1.838,-1.064
5.074,3.219
-0.307,-1.730
2.976,2.446
-0.356,2.818
0.097,-0.521
-1.106,-2.363
1.868,3.579
2.736,-0.898
-1.895,-1.043
0.435,1.726
-3.128,-3.083
1.787,-3.068
-2.617,1.380
1.428,4.319
-0.206,2.780
0.632,0.067
3.531,0.758
-0.679,0.132
3.769,0.903
0.603,2.837
-2.251,-0.399
1.188,-1.770
-2.744,-1.360
1.449,0.042
1.848,0.521
2.035,5.345
-1.450,2.073
-0.286,0.199
-0.058,-2.401
5.965,0.715
0.365,0.690
-1.007,1.802
2.950,-0.711
-0.377,-0.398
0.205,0.284
0.189,-2.023
1.109,1.215
-0.043,-0.273
0.292,-0.720
0.977,3.490
-3.373,-1.319
-1.773,3.616
3.381,-4.431
-1.446,-2.714
-0.379,4.720
2.012,1.788
2.364,-0.259
-0.615,-1.579
1.018,-1.198
-0.165,-3.643
-2.576,2.643
2.015,-0.577
-1.088,-1.795
0.006,-1.562
2.647,1.842
-0.361,1.527
-1.239,-3.312
-0.442,-0.686
0.411,-2.562
-2.087,-1.294
-1.139,2.186
-0.264,2.008
0.563,-0.458
0.399,2.216
-1.884,-1.708
-0.715,1.153
1.223,0.915
-1.291,-1.057
-1.338,3.379
1.472,-2.631
-0.626,0.797
2.898,-3.041
1.682,-0.048
0.922,-0.305
0.703,0.517
-3.667,1.260
-1.818,-3.317
0.526,-1.478
-1.917,2.285
3.370,1.165
-1.827,1.034
0.866,-1.158
1.810,-1.665
0.864,0.221
0.808,-0.705
-1.523,-3.227
0.697,-0.762
1.717,-0.419
1.576,1.633
-2.262,-0.488
-0.027,-2.009
0.809,-0.354
-2.281,-4.398
1.098,2.133
0.208,0.916
0.542,-2.255
-3.407,-2.337
0.427,2.516
-1.761,-0.192
3.849,-0.962
-0.986,1.190
-1.811,-0.683
-0.180,2.955
1.602,-0.383
4.035,-3.720
3.068,-1.744
-1.989,-0.071
-0.404,-0.274
-1.001,0.475
1.686,1.394
-1.571,-0.669
2.077,-1.155
2.604,2.305
-1.469,1.339
-0.577,0.546
-5.147,-3.877
1.055,-0.420
-0.823,1.364
2.413,3.380
-1.382,0.386
-0.385,-1.138
4.879,-3.114
2.741,-2.819
0.575,-3.590
-0.428,7.580
-1.151,-2.518
-1.341,-2.295
1.439,-1.136
0.457,1.124
2.934,-1.614
0.362,-0.646
0.486,4.659
1.536,-1.666
1.114,3.067
0.024,-0.139
-0.752,1.668
-0.426,-2.638
1.356,0.540
1.294,-0.805
-0.411,-0.331
-0.584,-0.518
-0.941,-1.087
4.529,-1.010
-2.424,5.085
0.518,-0.123
-2.498,-2.166
-0.480,-1.890
-4.226,-0.404
-4.903,-3.246
1.987,-0.801
0.199,-1.558
0.319,1.807
0.330,-3.750
-0.130,-1.284
1.313,1.296
-2.668,0.235
0.744,4.240
-0.828,1.125
-1.232,-0.833
1.363,-0.121
1.357,-0.160
1.872,3.628
-2.215,-1.020
2.312,-0.619
-1.181,-1.961
0.826,1.878
-1.606,-2.485
-1.039,-4.603
-3.065,0.057
5.009,-4.465
-0.261,-2.203
-2.126,2.629
2.249,1.582
2.471,-3.498
-3.834,-1.824
0.985,1.848
1.771,-0.748
1.127,-1.028
-2.665,-2.960
-0.706,2.614
1.277,1.776
-0.655,0.436
2.502,1.746
0.855,-1.813
0.187,0.466
1.825,-1.160
-1.587,-0.279
-3.283,0.137
0.714,-7.145
-0.006,6.611
-1.230,-3.061
-2.392,5.885
1.421,-0.665
-0.874,0.520
2.443,-0.881
-0.408,-0.263
-5.083,0.469
-0.697,2.373
-0.905,-0.779
2.636,3.567
2.431,2.785
0.081,2.206
0.099,-0.079
0.313,-1.453
-2.666,1.930
-0.644,-1.679
-1.088,-2.193
0.177,-1.034
-6.004,0.489
-4.909,2.214
-2.339,-0.703
1.793,0.463
-1.915,0.085
-2.323,-6.752
1.620,2.480
-1.551,1.653
-4.366,-1.333
-1.237,-1.672
1.916,-0.351
-2.099,-0.100
0.433,-0.533
-0.352,-2.206
0.889,-0.372
-1.359,-0.962
-2.000,1.628
-1.295,-0.831
1.372,0.489
-1.678,-1.577
0.428,-1.728
0.711,-1.229
0.990,0.607
1.292,-2.021
0.822,-1.155
-0.116,1.092
0.839,-0.082
0.287,0.006
-3.665,0.177
1.892,-0.728
-2.679,-1.028
4.068,-0.857
1.582,-1.186
-2.138,2.550
0.558,0.613
-0.558,-1.925
-0.203,-0.312
-1.085,0.236
1.641,-0.344
2.668,-1.689
-1.793,-0.234
-1.781,-4.381
-3.225,0.051
-1.752,-0.061
0.371,-1.453
0.530,1.275
3.418,0.311
0.882,1.451
-1.622,-4.084
0.008,-1.858
-2.670,-1.775
0.520,0.663
-1.554,-0.177
-1.722,0.458
-1.681,-0.528
-2.159,-1.380
0.552,-0.655
-4.939,-0.346
-1.204,1.985
2.965,3.783
1.567,-2.674
-0.353,1.416
-0.597,1.734
0.364,-0.413
0.461,-0.569
-1.325,-0.545
1.900,-2.278
-3.147,-0.479
1.364,-0.901
-1.656,-2.675
-0.517,-3.203
-0.511,-2.981
0.725,1.971
0.362,1.556
1.937,-3.085
-0.147,2.892
0.280,-2.383
2.177,-0.255
-0.080,-2.512
-0.156,2.130
1.154,1.447
2.220,-0.407
-1.824,0.266
0.596,1.748
1.516,-0.056
-0.617,-1.173
0.090,1.892
-0.033,-1.479
-1.923,-1.666
1.477,3.048
-0.944,-0.546
-1.786,0.964
0.994,3.936
2.993,3.049
4.246,0.801
-0.996,6.004
-0.112,-0.416
-0.673,-1.923
3.232,-2.205
-2.063,0.088
-4.018,3.468
-0.367,-0.863
0.692,2.560
1.980,-0.082
-0.933,-4.345
2.142,1.472
0.816,-0.340
-2.900,-3.629
-0.519,2.501
2.144,-1.896
-3.023,-0.985
-0.844,-1.241
0.963,-0.377
-1.405,-1.023
0.259,-0.187
2.229,1.479
-3.581,-2.513
0.630,0.204
-1.121,-2.693
0.138,-1.316
-2.061,1.056
1.416,-1.475
-0.042,-0.690
2.176,0.538
0.549,2.061
-0.927,-1.895
2.271,3.769
0.646,-0.504
-1.588,2.861
-2.805,-1.734
0.738,-2.121
-0.161,-0.681
-0.481,-1.259
-1.066,-4.345
2.935,0.543
-0.749,-0.887
-2.504,2.818
0.502,-0.944
-1.038,-0.965
-3.250,0.478
1.246,-0.873
3.267,-0.489
-1.850,0.364
-1.025,-0.244
-1.399,0.253
0.844,-4.273
1.987,-1.897
1.284,1.811
3.070,-0.759
-2.558,-0.534
1.212,-0.850
1.560,3.294
-1.025,-0.195
-1.603,2.091
1.550,0.762
-1.583,3.713
-2.934,-0.720
2.918,-1.847
-1.846,-0.935
0.568,0.047
0.732,-0.669
4.072,2.239
-0.743,-1.625
-1.246,1.888
1.752,5.163
-2.304,1.346
-4.249,-0.369
0.047,-2.379
2.082,4.787
2.396,1.629
3.157,1.704
-0.229,1.460
0.078,3.509
2.049,0.210
1.053,-2.345
0.267,-3.741
-0.718,-4.244
-3.480,0.266
1.053,2.036
-3.151,2.591
0.109,5.843
-0.893,-1.298
-1.116,-1.598
-0.507,2.147
1.638,0.221
0.759,-2.733
1.210,-1.727
-0.172,0.306
-6.027,-1.109
1.796,0.148
-0.377,3.111
0.529,0.507
4.332,0.451
-0.887,2.267
1.925,1.805
-0.423,1.379
3.760,1.501
-0.374,1.131
0.060,-1.381
0.140,-1.797
-0.018,1.302
0.703,-2.713
0.679,0.190
-1.795,-3.722
-2.554,2.721
-2.613,1.738
0.900,0.097
-2.311,-1.742
-2.337,0.136
-1.366,1.367
-0.251,0.331
1.804,3.624
-0.732,-0.675
2.437,2.111
-0.178,0.975
-4.821,2.440
2.023,-0.384
-0.116,-0.103
3.751,3.024
-4.418,1.129
-2.582,-4.667
-1.099,0.699
1.255,-1.169
-0.862,-1.769
-1.646,1.882
-1.896,-0.144
0.869,0.705
-2.018,3.168
1.001,1.149
-1.863,-1.627
-2.846,-1.399
-2.881,-3.768
0.985,-0.267
0.150,-0.676
-1.428,1.407
0.666,1.841
3.904,-1.218
0.776,-1.027
-0.280,-0.329
2.473,-0.571
2.188,0.374
1.362,-0.744
1.754,-3.277
-1.929,-0.338
0.007,2.001
5.020,-2.509
-0.949,1.911
0.645,-0.212
-0.417,3.469
0.297,2.184
4.510,3.280
-0.263,0.861
3.020,2.520
-2.075,-1.349
-1.053,-0.156
1.152,1.934
-0.300,1.067
-1.891,-0.431
-1.579,0.521
-1.712,-5.558
1.099,-0.313
1.345,1.445
1.657,5.213
1.525,-0.430
-0.595,-0.413
2.500,1.234
-1.344,-0.363
-0.546,-2.600
0.722,-0.270
-1.937,3.718
-3.179,6.748
3.402,1.920
-3.184,-1.495
2.779,0.221
0.842,-3.426
-0.946,1.597
5.052,3.227
0.613,-1.856
-0.195,-0.820
-1.967,-0.859
2.079,0.089
4.031,-0.944
1.154,0.851
2.392,4.778
0.703,-3.992
-0.048,2.598
-1.516,5.106
-1.566,0.226
1.979,-0.808
-2.181,-0.744
-4.092,-3.548
2.929,-0.513
-1.976,0.506
-0.636,3.428
0.892,0.333
-2.929,-0.544
1.973,2.606
2.119,0.275
-0.371,-1.203
2.842,1.890
-0.965,0.659
2.127,0.035
1.374,3.556
2.241,-0.027
0.530,0.584
-2.172,0.489
0.230,0.756
4.291,-0.912
-1.849,0.468
1.320,-2.101
-0.638,0.057
-2.730,-0.824
-2.933,-0.500
0.800,-0.450
3.134,1.657
1.424,2.333
-0.469,1.634
-0.125,-0.085
2.655,-0.642
0.961,4.206
-4.026,-2.627
-1.925,0.969
1.569,-0.925
1.331,1.727
-4.347,0.447
3.118,4.517
0.818,-1.407
-2.271,0.889
0.160,2.762
-0.490,0.830
-2.015,-0.612
-2.992,-2.818
-0.564,2.439
0.328,-0.075
-1.127,-2.309
1.926,-1.489
-1.173,0.391
0.645,1.888
-2.257,0.052
3.448,-1.607
0.563,-1.227
1.589,1.096
2.873,0.119
0.096,1.969
3.632,-0.524
2.031,1.725
0.317,-2.743
-0.191,-0.427
-0.094,-1.197
3.809,0.112
-4.127,0.786
-0.170,-4.301
1.169,0.777
-2.232,-1.561
3.011,3.373
-0.500,0.827
-1.075,0.843
1.733,-0.118
0.214,-3.931
-4.032,-0.835
-1.401,1.238
-2.883,-1.798
1.169,3.434
0.706,-0.332
-2.280,-0.145
-0.247,2.611
-1.149,0.824
0.084,1.870
1.691,0.134
3.748,0.437
-1.064,1.762
-1.913,-1.908
-1.096,-1.014
-2.946,-2.545
