x,y
0.192,-0.725
0.003,0.026
-0.313,0.637
0.490,1.920
-0.616,0.468
0.525,0.613
0.245,-0.052
3.499,-0.070
-1.098,0.072
1.125,-0.293
0.092,0.031
0.319,0.246
0.695,0.158
4.989,3.207
-0.793,-1.593
-0.022,-0.041
-0.004,-0.205
0.844,-0.835
0.226,0.207
0.063,-5.175
-0.254,0.142
-1.947,3.437
-0.086,0.195
0.962,-0.887
0.717,0.085
1.112,0.582
-1.040,2.250
1.280,0.549
-0.524,0.395
0.023,0.031
-2.427,-0.275
0.360,-1.110
-0.280,1.945
-0.208,-0.398
0.475,0.090
0.046,-0.449
-0.178,-0.124
-0.565,-0.139
-1.100,-0.281
0.318,-0.081
-0.281,-0.205
0.500,-0.216
0.680,-0.963
1.544,0.702
0.163,0.341
-0.817,-7.279
-0.073,0.160
-0.096,-0.062
-0.236,0.118
3.154,-1.340
-0.003,-0.050
0.038,-0.176
1.005,-0.752
0.096,-0.162
0.321,-0.369
-0.035,0.502
0.725,-3.023
-0.001,-0.002
-0.161,0.207
0.342,0.147
2.094,0.315
0.121,-0.047
-1.043,-1.620
0.193,-2.595
0.239,0.064
0.107,0.081
1.317,0.604
-4.129,-0.490
-0.139,-1.506
-0.967,0.373
-0.025,-0.528
0.036,0.043
0.140,0.876
1.197,2.116
0.194,0.106
-0.276,-0.015
-0.286,-0.449
1.598,0.484
-0.837,-0.771
-3.299,-3.666
-0.273,-0.045
-0.337,1.656
0.110,-0.226
-0.124,-0.084
0.016,-0.742
0.260,0.395
-0.022,0.013
1.421,-0.103
0.453,0.175
0.290,0.528
-1.925,0.514
-0.040,0.121
-1.101,1.488
-0.007,-0.004
-1.307,-0.310
-0.005,0.007
1.004,0.812
-0.437,0.089
-0.028,0.001
-0.335,-0.220
-1.263,-0.523
0.003,-0.093
-0.295,0.903
-0.354,0.304
-1.265,0.084
0.909,-0.177
1.592,-2.313
0.944,0.246
-0.490,0.130
0.113,-0.303
0.092,0.860
0.195,0.885
-0.150,-0.149
0.738,-0.620
0.150,0.028
0.359,-0.031
-0.048,0.250
0.113,-0.360
0.335,3.006
0.345,0.287
0.178,0.044
-0.070,0.041
-0.731,0.028
0.048,-0.336
0.131,0.110
1.528,-0.299
0.153,0.179
0.176,0.035
0.064,0.083
-1.059,3.144
1.751,-0.750
-0.378,0.305
-0.056,0.087
-0.138,-0.396
3.306,-1.379
0.544,-0.162
0.206,-0.008
-0.021,0.215
-0.005,-0.008
0.947,-0.989
-0.928,0.754
0.111,0.996
1.252,0.488
0.143,0.167
0.489,-0.774
4.289,3.018
0.247,-0.016
-1.633,-0.643
0.049,0.589
-1.893,-0.650
-0.816,-0.228
-1.381,-0.315
0.007,0.078
-0.878,-0.342
0.898,0.927
-2.305,-0.103
-2.131,-0.026
0.058,-0.004
-0.470,-0.020
0.030,0.138
1.012,0.373
-0.627,-0.664
0.007,-0.083
0.046,0.089
0.063,-0.181
-0.981,-0.912
-1.652,0.825
0.856,-0.693
1.191,1.383
0.031,0.031
0.028,-0.019
-0.233,-0.341
0.774,-1.692
-0.840,0.659
0.316,0.891
0.019,-0.195
1.067,0.029
0.248,0.199
-0.089,0.075
-0.221,0.675
-0.389,0.299
-0.493,0.289
-0.136,0.716
-0.132,-1.521
-0.014,-0.009
1.942,-2.786
-0.239,1.319
-1.393,-0.468
-0.877,0.268
2.217,1.118
0.682,0.723
-1.705,1.083
-0.039,0.012
-0.190,-0.091
-0.444,-0.701
-0.024,-0.082
-1.570,1.633
0.834,1.150
-1.077,-0.889
-0.414,0.519
-0.470,0.692
0.232,0.217
0.743,0.377
1.702,0.007
0.091,0.216
0.499,1.428
0.199,0.210
-0.143,0.079
0.172,-0.771
-0.040,-0.302
-0.745,-0.042
-0.053,0.037
-3.136,-0.443
0.082,-0.021
-0.007,-0.307
0.508,0.833
-0.322,-0.042
0.793,-0.005
-0.016,0.272
0.134,-0.528
0.266,1.107
0.012,0.003
-0.102,0.098
0.014,-0.373
0.044,-0.246
0.442,0.117
1.293,1.642
-0.687,-0.086
-0.049,-0.011
-0.732,-1.208
-0.001,0.008
-1.060,1.075
-1.152,-1.015
0.080,0.533
0.682,0.632
0.559,0.034
-0.936,-0.721
-0.209,0.075
-0.003,0.003
-0.096,-0.338
-0.241,1.081
0.301,0.368
-3.822,-2.739
0.792,0.357
-0.199,0.238
0.921,1.071
-0.116,-0.245
0.005,0.067
-0.347,0.087
0.001,0.003
-0.130,-0.296
0.812,-0.902
-1.431,-1.024
0.096,-0.978
-0.552,-0.918
0.120,0.106
-0.666,0.908
-1.358,-0.199
0.040,0.924
-0.710,-0.790
-0.924,0.830
0.401,0.594
0.027,0.410
-0.266,-0.571
-1.584,-1.100
-0.301,-0.325
-0.960,0.673
0.161,-0.218
-0.424,-0.003
-0.031,0.898
-0.468,0.392
-1.074,0.965
-0.128,-0.199
0.010,0.383
0.222,0.066
0.936,0.160
0.034,-0.162
-0.207,0.742
-0.474,-1.018
0.990,-0.144
-0.094,-0.389
0.342,0.839
-2.563,-1.177
1.266,0.028
0.085,-0.299
0.179,0.140
-0.011,-0.075
0.882,0.282
-3.604,-0.484
-1.730,-0.363
0.572,0.955
0.208,-0.052
0.299,0.352
0.343,-0.193
-1.013,0.687
-0.269,0.432
0.477,-3.916
-0.523,0.059
-0.100,0.351
-0.001,0.000
0.007,-0.020
0.310,-0.218
-3.142,2.280
0.244,1.668
-0.656,-0.833
-0.795,-0.657
0.809,0.322
0.152,0.042
0.257,-0.991
0.053,-0.139
0.741,-0.626
-1.866,1.663
-0.371,0.066
0.117,-0.377
-0.297,-0.517
-0.069,0.009
-1.024,0.406
0.003,-0.015
-0.067,0.018
0.060,-0.951
-0.394,-0.112
-0.027,0.002
1.467,-0.397
0.267,0.947
-2.161,4.130
-1.143,0.101
-1.172,-2.229
-0.602,-0.834
1.699,1.495
-1.339,-0.026
-0.349,-1.176
-0.198,-0.147
0.873,0.704
-1.703,0.531
0.688,1.757
0.503,0.058
-0.016,-0.013
-0.444,0.502
-0.950,0.391
0.340,0.436
-0.027,0.074
-1.334,0.670
-1.889,0.200
0.187,-0.685
-0.427,0.924
0.078,-0.426
-0.240,-0.319
-0.428,-0.111
-3.424,-2.793
2.295,-0.368
-0.284,2.043
-0.134,0.295
-0.007,0.181
0.848,-0.669
1.041,-2.396
-2.449,-1.010
-1.211,-0.039
-0.620,-0.556
-0.707,0.322
-0.023,-0.134
-0.347,-0.916
-1.529,-0.097
0.184,0.046
1.299,0.140
-0.006,0.011
0.354,0.535
0.059,-0.051
0.032,-0.485
0.322,0.260
-0.753,1.681
1.723,4.688
1.126,0.059
0.113,0.330
-0.259,0.688
-1.476,-0.560
0.026,-0.023
0.522,-0.265
-0.002,0.003
-0.587,-1.327
-0.747,1.152
-0.059,-0.503
-0.430,0.080
-3.201,0.584
-0.331,-1.162
-0.269,0.380
0.074,0.068
0.694,-0.220
0.750,-2.350
0.755,-0.250
-0.077,0.289
-2.363,1.333
-0.486,-1.239
-0.357,2.014
-0.452,1.073
0.357,0.527
-0.387,1.157
0.019,-0.085
-0.013,-0.003
-1.550,1.667
0.807,1.791
-0.536,-0.036
-0.993,-1.809
0.723,-2.248
-1.033,-0.163
1.408,-1.088
-0.853,0.044
2.766,-3.914
-0.233,0.151
0.422,0.187
-0.951,-0.478
2.503,0.517
-0.361,-3.156
-0.390,0.145
-0.063,0.062
-0.087,-0.178
0.670,-0.544
0.308,-0.232
0.086,0.567
0.003,-0.287
1.380,-0.834
0.369,-0.016
0.087,-0.389
0.115,-0.053
-0.215,-0.709
-0.298,1.725
0.331,0.555
0.114,-0.278
-0.417,0.536
0.030,-0.524
3.260,-0.464
-0.726,0.396
0.025,-0.113
-0.013,0.029
-0.385,0.248
-1.019,0.300
-1.888,-1.329
1.423,0.455
-0.067,-0.081
4.135,1.503
0.364,-0.048
1.249,0.040
-0.141,0.100
2.016,1.358
0.476,-0.255
0.534,0.322
-0.792,-0.371
1.141,-3.273
0.049,-0.073
0.970,-0.323
1.416,0.413
-0.018,-0.029
0.284,-0.132
-0.008,-0.020
-0.472,-0.276
-0.145,-0.684
0.261,0.404
0.384,0.100
-0.056,0.029
0.151,0.120
0.591,0.238
-0.735,0.916
-0.239,-0.464
0.908,0.815
-0.094,-1.769
-1.909,0.094
-0.084,-0.131
0.330,-1.338
-1.554,2.405
-0.485,0.578
0.486,0.383
0.206,-0.902
0.784,-2.091
0.401,1.732
0.596,-1.078
0.075,0.114
-0.228,-0.898
-0.031,-1.746
1.302,-2.913
-0.736,1.739
0.388,-2.223
-0.090,-0.090
-0.305,-1.410
0.306,-0.401
-1.763,1.411
-1.604,-0.994
0.165,-1.157
-0.200,1.991
-0.277,-0.547
-0.128,0.157
0.274,1.133
0.518,0.028
-3.717,0.102
1.083,0.395
-0.032,1.614
1.138,0.053
-0.050,0.238
-0.316,0.009
-0.143,-0.385
-0.225,-1.166
-0.028,0.046
-0.868,0.032
-1.766,-1.708
0.927,0.279
0.933,-2.032
-2.258,0.695
-0.090,-5.427
0.056,-0.119
0.079,0.113
0.165,3.054
-0.003,-0.110
1.458,1.532
-0.064,0.145
-0.549,-0.355
-0.149,0.562
-0.597,1.098
1.107,-0.393
-0.682,1.088
-0.036,0.292
-1.015,-0.548
-0.156,-0.210
0.751,-0.153
-0.498,2.247
0.012,1.696
0.015,0.201
0.021,-0.065
-0.330,0.510
0.192,-0.210
-0.721,0.230
-0.194,0.176
-0.030,0.141
-0.175,0.065
-0.359,0.043
0.423,-0.356
5.574,2.771
0.231,-0.829
0.717,0.652
0.091,-0.073
0.449,-0.069
1.330,0.259
-0.009,-0.001
-0.315,0.915
-1.494,0.840
1.275,0.560
0.143,-0.028
0.132,0.601
-0.203,0.022
0.346,0.741
-0.583,-0.349
0.068,-0.004
2.808,0.170
0.228,0.604
0.831,-1.482
-0.140,-0.377
0.265,0.806
-0.282,0.007
0.186,3.938
0.291,0.294
-0.365,0.098
-0.036,0.429
0.024,0.105
0.521,-0.383
-0.322,-1.965
-0.974,-0.455
0.299,-0.183
-0.043,-0.208
-1.090,0.528
0.120,-0.718
-0.078,-0.502
-1.025,-1.617
0.004,-0.030
-0.001,-0.045
-0.485,-0.091
-0.217,0.040
-0.029,0.013
1.231,1.057
-1.195,-0.914
0.503,0.393
0.779,-0.446
-0.433,-0.448
2.583,1.183
1.331,0.150
1.317,1.409
1.218,-0.032
-1.333,1.143
0.146,-0.053
-1.989,-1.275
-0.216,-0.458
0.097,0.068
0.172,-0.033
-0.813,0.301
-0.918,-1.857
0.168,0.902
0.267,-0.161
2.100,0.273
0.094,-0.399
-0.305,-0.014
0.037,-0.025
-0.006,-0.008
1.997,-0.081
0.501,0.439
-0.130,-0.025
0.153,0.707
0.317,-0.092
0.100,0.510
0.033,0.868
-0.020,0.010
-0.280,-0.134
-0.161,0.058
-1.284,-2.867
-0.707,0.452
1.284,0.447
-0.008,0.257
-0.767,0.158
0.604,0.593
-0.104,-0.134
-1.769,0.765
0.157,0.086
0.374,-0.908
-0.011,0.008
-0.037,-0.642
1.632,0.626
-1.466,-3.020
0.143,0.251
0.527,-0.227
1.306,1.312
0.656,-1.434
-0.001,0.003
1.537,-0.442
-0.028,-0.097
-0.270,-1.849
0.294,-0.088
0.096,3.105
-0.036,0.043
-0.124,0.040
-0.483,0.507
-0.209,-0.286
-0.372,-1.861
0.091,-0.238
-1.973,-1.738
-0.176,0.218
-0.614,0.033
-0.496,0.905
-0.169,-0.432
0.052,0.128
0.929,0.109
4.912,1.094
0.062,0.347
0.267,-0.172
-0.105,-0.170
0.322,-0.309
-0.440,-0.001
0.778,-0.159
2.721,-1.396
-4.898,-0.261
0.915,0.232
1.138,-2.206
-1.232,-0.835
1.597,0.884
3.160,1.072
-0.547,-0.008
-0.684,0.037
-0.089,0.357
1.986,-1.271
-0.624,0.486
0.029,-0.539
-0.073,0.388
-0.686,0.604
0.406,-0.629
0.006,0.985
0.108,0.130
-3.740,-2.632
1.412,-1.269
-0.041,0.016
-0.375,0.297
0.387,0.338
1.583,-1.310
-0.422,-0.270
1.314,-0.144
0.325,0.366
0.657,0.639
-0.374,-0.221
1.378,0.305
1.128,-2.318
0.976,-0.012
-1.251,-1.492
-0.517,0.596
0.726,-1.636
-0.011,-0.001
1.623,0.493
-0.388,1.649
-0.843,-0.211
6.581,2.891
0.024,-0.096
-1.149,-0.216
0.318,1.018
2.188,0.742
-0.305,0.053
-0.037,-0.533
1.941,2.776
0.019,0.160
-0.001,0.648
-0.527,-0.000
-0.234,-0.259
-0.936,-0.221
-0.026,0.109
1.610,-3.257
0.671,1.023
-0.707,-0.153
-0.818,0.079
-0.873,0.897
-0.082,-0.845
-0.143,-0.176
2.475,1.840
1.744,-0.672
-0.377,-0.066
-0.025,0.019
0.897,0.719
1.629,1.078
-0.464,1.428
-0.009,0.290
1.276,-0.362
-0.040,0.159
3.675,2.890
-2.134,-0.835
-1.954,0.439
-0.230,0.047
-0.244,-3.147
2.047,-0.678
-0.849,-0.784
-0.881,-0.625
-2.189,-0.715
-0.594,-0.707
0.251,0.881
0.956,-0.871
1.303,0.911
-0.333,0.053
0.387,-0.022
-0.164,-0.015
0.872,-0.660
0.871,0.464
-2.141,1.053
0.088,0.932
0.184,0.597
1.146,-0.612
-1.288,0.007
-0.152,-0.400
-0.212,1.425
-0.317,0.036
-0.814,-0.737
2.474,-0.127
-0.338,-0.106
-0.769,-0.160
0.009,0.001
0.339,0.063
1.310,0.689
-0.347,-0.202
0.070,0.003
0.000,-0.012
0.676,-1.036
-0.257,0.230
0.013,0.038
0.016,-0.353
-0.341,-0.165
0.571,1.338
0.265,-0.298
0.540,1.295
1.781,0.917
0.642,0.355
0.102,0.323
-0.077,0.353
0.488,-0.696
-3.681,5.582
0.096,0.048
-0.056,0.073
0.250,-0.220
-0.155,-0.140
1.086,-0.217
-0.014,-0.040
0.058,-0.087
0.485,-0.078
-0.713,0.153
-4.951,0.334
-0.211,0.180
1.507,-2.205
-0.043,0.058
0.859,0.484
-0.540,-0.878
1.334,0.750
0.047,-1.169
-1.170,-2.095
0.534,-0.214
0.026,0.033
0.604,0.043
2.098,-1.848
0.123,-1.163
0.753,0.515
-0.600,-1.483
0.065,0.186
0.075,-0.481
1.298,1.086
-0.303,0.188
0.310,-0.244
0.018,0.125
0.157,-0.123
0.436,0.083
0.328,-0.062
-0.184,-0.406
-0.874,0.041
-1.858,-2.528
1.316,1.237
4.841,1.670
-0.216,0.396
-0.086,0.330
-2.246,-1.424
1.771,0.006
-0.627,0.731
-0.852,-0.132
-2.613,-2.868
1.323,1.286
-0.224,-0.171
0.256,-0.336
-0.149,0.658
-0.914,-0.025
0.159,0.090
-0.857,0.176
-0.441,0.432
-1.573,0.439
0.789,1.112
-0.065,0.085
0.513,1.124
-0.328,-0.006
0.114,0.277
0.047,-0.815
1.748,1.310
0.038,-0.024
-1.374,-1.090
0.021,0.053
-1.273,0.142
-1.370,0.665
0.156,0.168
1.138,0.225
-1.658,-1.380
-0.111,-0.114
0.556,0.166
-0.142,0.244
-0.984,-0.133
0.754,-0.359
-0.057,-0.014
1.510,0.704
-0.053,-0.111
1.246,0.908
0.143,0.174
-4.455,-0.862
0.792,0.142
0.137,0.377
0.146,-0.248
1.933,2.976
-0.094,-1.189
1.138,1.011
-2.538,0.221
0.056,0.017
0.808,0.358
-1.675,2.708
0.157,-0.182
-0.019,0.041
0.350,-0.712
1.396,0.680
-0.040,-1.011
-0.586,0.704
2.392,3.700
-0.207,-0.185
-0.736,0.031
0.371,0.280
0.018,-0.002
-0.597,0.957
1.311,1.215
1.049,-1.994
-1.515,3.051
-0.474,0.323
0.413,0.353
0.262,0.661
-0.673,-0.326
-0.699,0.354
-0.504,0.534
-1.825,1.037
3.916,0.956
-0.064,0.041
-2.186,0.963
-1.126,-0.560
0.105,0.082
-0.327,0.172
-0.599,-1.224
-0.708,-0.255
-0.029,-0.022
-0.002,-0.037
-0.615,0.378
-0.815,0.405
-0.250,-0.473
-0.446,0.925
2.123,-0.098
-1.025,-0.466
0.099,-0.084
-0.197,0.024
-0.286,1.803
-0.653,-0.624
-0.968,-0.609
-0.213,0.004
-2.306,-0.219
-0.315,-0.104
0.725,1.120
-0.837,0.624
0.562,-0.568
-0.542,-0.837
0.624,0.744
-0.975,0.403
0.326,0.334
-0.177,0.412
0.663,-0.351
-0.012,-0.025
0.435,-0.534
0.762,-2.699
-0.450,-0.848
-1.045,0.401
0.327,-0.516
1.174,-0.460
-2.530,-2.237
0.306,0.087
-0.179,0.708
-0.584,0.277
-0.047,-0.047
1.535,0.395
-0.348,-0.798
0.298,-0.284
0.432,-0.148
-0.414,-0.267
3.097,1.890
2.029,0.032
0.516,0.485
0.440,4.580
1.118,-1.185
0.710,-0.755
0.211,0.015
0.047,-0.121
-1.823,-2.108
-1.158,2.100
-0.944,0.748
-0.961,0.562
-0.041,-0.022
0.693,-2.850
2.405,-0.334
0.135,0.007
-0.032,-0.040
-0.183,-0.017
0.240,-0.366
-0.010,-0.326
1.819,0.356
-0.075,-0.163
-0.050,0.017
-0.281,-1.965
-0.343,-0.003
1.471,0.239
-0.217,0.021
1.243,-0.009
1.731,-0.331
-0.048,-0.227
-0.238,-0.209
-0.084,0.126
0.076,0.014
0.159,0.233
0.405,0.292
0.449,-0.150
0.730,0.020
-1.159,-1.273
0.131,-0.062
-0.534,0.232
2.235,2.833
-0.325,0.095
-1.315,1.578
-0.309,0.089
-0.918,0.148
-0.802,-0.474
-0.070,0.118
0.143,-0.313
-0.478,0.939
0.846,-1.743
0.666,1.811
0.454,-0.960
0.466,-0.193
0.257,0.155
0.791,-2.204
-1.730,0.545
1.206,-0.045
-0.150,-0.228
0.024,-0.219
0.742,0.329
-0.202,-0.154
1.138,-0.259
0.099,-0.107
-0.166,0.738
-0.592,-0.503
0.163,-0.304
0.555,-0.125
-0.562,-0.758
0.319,-0.167
0.801,0.160
0.955,0.236
-1.039,0.359
-1.761,0.069
-1.102,0.512
-0.297,-0.361
0.114,0.070
0.240,0.799
0.423,1.785
-1.111,0.607
-0.747,1.112
-0.132,-1.008
-0.240,0.491
-0.644,0.234
0.245,-0.185
-0.251,0.112
-0.060,0.089
0.590,0.840
-1.218,0.346
-0.296,0.691
-0.321,-0.279
-0.111,0.208
-1.104,-1.700
-2.450,0.461
0.594,-0.005
0.269,0.776
-2.361,0.909
0.175,0.456
-0.289,0.006
0.320,-0.086
-0.056,-0.112
-0.633,0.204
0.833,-1.372
0.860,2.839
-0.855,0.106
-0.473,-0.244
0.273,0.223
1.202,2.197
-0.304,1.963
-0.134,-1.756
-0.027,0.333
-0.029,0.016
0.962,-0.696
-2.277,-4.388
-3.268,0.673
-0.027,-0.485
0.546,0.176
0.569,-1.290
2.202,1.182
-2.637,1.417
0.064,-0.133
-0.421,0.258
-0.124,-0.076
-0.655,-0.175
-0.040,-0.154
-0.352,0.782
1.217,2.075
-0.555,-0.114
3.054,-2.223
-0.020,0.291
-0.324,-0.769
0.140,0.145
1.073,0.512
0.202,-0.009
-0.003,0.052
0.019,0.053
1.238,-0.526
-1.977,0.783
-1.263,0.512
0.390,-0.227
0.322,-1.285
0.461,0.252
-0.374,-0.195
0.951,-0.048
0.427,-0.675
-0.334,-0.141
0.248,-0.070
-0.295,-0.389
-0.043,0.436
0.194,0.605
-0.804,-1.367
-0.276,0.102
-1.091,1.278
-1.200,0.663
-1.300,-3.106
0.026,0.136
0.153,-0.429
-0.280,0.076
1.762,-0.234
0.155,0.187
0.301,0.001
-0.146,-0.224
-0.368,1.794
-0.509,0.121
0.315,-0.074
-0.469,0.993
-0.773,-0.618
1.646,-0.777
-0.188,-0.691
-0.005,0.006
1.318,-0.943
-0.112,0.394
-0.065,0.463
-2.972,-0.192
-0.785,-0.625
0.034,-0.284
2.653,6.158
0.436,0.813
-1.480,-1.205
-0.185,-0.013
-0.455,0.474
0.126,-0.283
0.078,-0.038
0.162,0.106
0.080,0.009
0.326,-0.663
1.448,1.946
-1.277,-1.896
-0.228,-0.265
0.472,0.027
-0.000,0.014
0.341,-0.013
1.360,0.828
0.164,0.763
-0.030,-0.059
-0.257,1.767
-1.578,0.294
-0.836,-0.116
-0.690,-0.051
-6.889,-5.601
0.119,-0.210
0.185,-0.085
-0.418,-0.327
0.277,-0.233
0.505,-0.139
-0.318,-0.059
0.962,-1.128
-0.438,-1.229
0.945,-3.762
0.083,0.646
-1.323,-0.191
1.173,-0.270
0.291,-0.441
0.122,-0.581
0.348,0.559
0.054,-0.215
-0.210,0.316
0.248,0.393
-0.642,0.792
0.533,-0.069
0.145,-0.245
-0.678,0.706
-0.767,-0.109
0.887,1.201
-0.330,-0.106
-0.123,0.989
0.004,0.007
0.587,-0.906
-0.656,0.788
0.202,2.620
-1.802,4.103
-0.537,-0.022
0.141,-0.377
-0.129,-0.013
0.968,1.247
1.827,-1.121
-0.359,0.557
0.096,0.158
-0.456,0.084
-0.261,-0.835
0.028,0.003
0.092,0.157
0.431,-0.982
0.889,0.146
0.722,0.872
-1.185,0.009
0.203,-0.109
3.692,1.578
0.100,0.290
-0.080,-0.093
0.412,-3.148
-0.287,1.380
2.388,-0.109
-0.339,-0.366
0.188,-0.449
0.342,1.868
-2.472,0.214
1.342,-0.267
-1.798,2.312
-0.060,-0.077
-0.445,-0.430
-1.140,-0.544
-1.002,0.222
0.676,-1.608
-2.149,1.096
0.417,-0.549
-0.055,-0.052
-0.292,1.877
0.153,1.201
0.567,0.447
-0.479,0.143
1.035,-0.343
-0.966,0.594
0.165,-0.524
0.186,0.288
1.435,1.683
0.042,0.293
-3.542,6.691
-0.358,-0.002
0.639,-0.318
0.393,0.715
-0.252,0.419
0.787,0.021
1.643,0.699
-0.554,-0.628
0.736,0.340
1.740,-1.047
-0.907,0.014
-0.052,0.036
0.124,0.061
2.020,-2.219
0.216,0.419
-0.169,0.880
-0.052,0.201
-0.124,-0.263
-1.830,-0.970
0.003,0.350
-0.332,0.127
-0.215,-0.125
-0.597,-0.456
-0.911,-2.039
0.759,0.019
-0.167,-0.153
0.561,-0.091
0.263,-0.083
0.068,0.129
-0.366,-0.635
0.336,-1.411
0.156,-0.819
-2.343,0.429
-0.956,0.707
0.246,-0.564
-3.460,-0.736
-0.151,-0.474
-1.426,0.223
-2.555,-2.194
-0.015,-0.070
0.040,0.291
-0.195,1.143
3.891,-1.660
0.525,1.109
1.237,-1.096
-1.049,-1.299
-0.893,0.293
-0.239,0.167
0.889,0.814
1.558,-0.463
0.108,-0.176
0.080,-0.027
-0.594,0.534
-0.321,0.407
0.064,-0.460
0.891,1.591
0.033,-0.015
0.066,-0.570
-0.036,0.001
-0.110,-0.162
0.635,1.484
-0.190,0.093
-1.194,-0.339
1.205,1.969
1.050,0.183
-0.004,-0.851
0.086,-0.196
0.863,1.286
0.082,-0.036
-0.515,0.304
1.022,-0.442
-0.382,1.968
0.222,-0.013
-0.859,0.266
0.382,0.514
0.110,0.089
0.232,2.823
0.003,0.003
-0.043,0.056
0.379,1.038
-2.915,-1.549
0.269,-0.041
-0.015,0.081
-0.100,-0.215
0.378,0.675
0.814,0.030
0.018,0.096
-0.516,-1.264
1.560,-0.230
0.386,0.187
-0.254,-0.517
0.133,0.482
1.232,-1.695
0.839,3.761
-0.212,0.255
-0.124,0.328
0.014,0.076
-1.547,0.027
-0.915,1.604
0.064,1.294
-1.565,-0.972
-2.934,-0.879
0.957,-1.241
-0.029,0.214
-0.054,0.045
-0.023,-0.057
2.367,-0.691
-0.463,0.580
-0.810,-0.018
0.225,3.828
1.012,0.081
-0.179,0.277
0.515,1.341
0.279,-0.043
0.019,0.675
-0.873,-0.532
-0.143,-0.492
0.068,-0.363
-0.020,-1.417
-0.066,-0.625
-0.039,0.113
-0.292,-0.040
0.219,0.048
0.644,0.208
1.071,0.175
-0.137,-1.844
0.833,-0.779
0.100,0.282
0.101,-1.692
0.001,0.051
-0.550,-0.338
-1.716,-1.014
0.233,0.122
0.868,-0.319
0.097,-1.809
0.239,0.570
-0.126,0.308
0.375,0.503
-1.578,-1.028
-0.391,-0.301
-1.330,0.039
0.034,0.186
-0.039,-0.026
0.662,0.029
-0.041,-0.075
0.096,0.311
-0.651,0.401
0.830,0.558
-0.432,0.208
0.135,-0.609
-0.020,0.489
1.775,-0.416
1.029,0.755
1.190,2.946
-0.279,0.064
0.406,0.004
0.166,0.520
-1.442,3.106
0.790,0.225
0.461,-0.138
-0.884,1.246
-0.388,0.104
-0.441,0.170
-1.103,-0.893
0.304,-0.265
0.914,-0.041
-0.110,-0.474
-0.309,-2.126
-0.083,-0.039
-0.593,-0.414
0.131,-0.291
-2.251,-0.490
-0.503,-1.453
-0.074,-0.285
1.200,0.244
-0.414,0.134
1.505,0.224
-0.042,0.127
-0.993,0.488
-1.498,-0.819
0.762,-0.621
-0.794,1.094
0.330,1.911
-0.139,-0.082
0.111,0.073
-0.154,0.284
-0.098,-0.065
0.589,0.880
-0.499,0.654
0.043,-0.013
-1.888,0.349
-0.872,0.339
-0.057,-0.762
-1.768,-1.424
0.179,0.256
0.122,-0.423
0.151,-0.396
0.666,0.057
-0.220,0.202
1.197,0.076
-0.233,-0.148
0.638,1.399
0.135,0.344
3.462,1.511
0.254,0.103
-0.135,-0.085
0.208,-0.810
0.637,0.458
-0.701,-0.558
0.037,0.070
-0.093,0.843
0.213,0.997
-0.347,0.885
-3.370,0.810
-1.082,0.850
2.346,-0.206
0.606,1.868
1.294,2.181
-0.453,0.081
-0.041,-0.517
-0.696,1.344
-1.884,0.688
0.436,1.875
-1.731,-3.521
1.782,-0.369
0.051,0.374
-0.008,-0.001
0.621,-0.737
-0.035,-0.162
-0.045,0.046
0.184,-0.995
0.717,1.708
-0.609,-0.623
-1.731,0.748
-0.183,0.181
-0.595,0.034
0.019,0.020
0.934,-0.393
-0.616,0.324
-1.984,0.676
0.363,0.415
-0.623,-0.811
0.260,-0.040
-0.011,0.089
0.831,0.408
0.388,0.382
-0.036,0.210
-0.131,-0.433
-0.199,0.204
-0.064,0.026
-2.744,-0.471
0.097,0.148
-0.069,-0.063
-0.011,0.425
-0.025,-0.199
-0.017,0.022
-0.397,-0.866
0.689,-0.332
-0.118,-2.758
0.020,0.083
-0.052,-1.798
-0.074,-0.417
-0.014,-0.019
2.203,2.820
-0.084,-0.499
-0.542,-0.380
-0.489,0.336
2.132,1.076
-0.013,0.002
-1.487,0.218
0.016,-0.048
0.565,0.840
-0.413,0.216
-0.187,-0.929
-1.022,-0.327
0.171,0.050
0.282,-0.265
1.983,-2.090
0.077,-1.026
2.513,1.186
-0.487,0.198
0.950,-0.313
-0.995,-1.006
-0.174,-0.555
0.255,-0.038
0.027,-0.028
-0.336,0.534
-0.064,-0.200
-0.487,-0.410
0.540,0.848
-0.892,1.856
0.080,0.007
1.486,1.089
-0.745,-0.377
-0.460,0.385
0.552,0.078
-0.698,0.586
-0.186,0.812
0.566,0.711
0.326,0.052
-0.017,1.312
0.148,0.073
-0.001,-0.086
-0.599,-0.581
0.088,-0.412
-2.850,2.324
0.274,-0.462
0.073,1.444
0.098,-0.489
0.048,0.153
-0.788,-1.099
1.418,-2.405
-0.620,-0.358
0.573,0.252
0.868,-0.239
0.027,-0.065
-0.121,0.385
0.033,-0.191
0.088,-0.277
-0.233,-0.087
-0.083,0.381
1.323,2.517
-0.292,-0.368
-0.110,0.145
0.007,-0.031
0.857,-2.259
0.527,0.091
1.635,-1.125
0.035,-0.874
-1.436,0.236
-0.855,0.820
0.023,-0.013
0.021,0.002
-0.201,-0.037
2.381,-0.925
-0.511,-0.354
-0.220,0.283
-1.523,0.597
-0.223,0.723
0.499,1.763
-0.035,-0.082
-0.103,0.400
0.529,0.545
0.085,-0.699
-2.242,3.511
-0.269,0.616
1.109,-0.237
